Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Botpress,https://www.crunchbase.com/organization/botpress,Growing,Private,For Profit,11-50,,Series A,2021-04-28,,2017-02-01,day,Active,,,1,2,Early Stage Venture,15000000,USD,15000000,15000000,USD,15000000,Series A,15000000,USD,15000000,15000000,USD,15000000,"Creative Destruction Lab (CDL), Inovia Capital, One Way Ventures, Decibel Partners, BoxOne Ventures",11,,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Computer, Natural Language Processing, Software, Virtual Assistant","Quebec, Quebec, Canada",
Chai,https://www.crunchbase.com/organization/chai-2310,,Private,For Profit,11-50,,Corporate Round,2023-09-24,,2021-01-01,month,Active,,,1,3,,8000000,USD,8000000,8000000,USD,8000000,Corporate Round,8000000,USD,8000000,8000000,USD,8000000,"CoreWeave, Charlie Songhurst, Siqi Chen, Ken Howery, Lorenzo Thione",7,"San Francisco Bay Area, Silicon Valley, West Coast","Apps, Artificial Intelligence (AI), Data and Analytics, Mobile, Science and Engineering, Software",,,,,,"Apps, Artificial Intelligence (AI), Generative AI, Mobile Apps","Palo Alto, California, United States",
Chaos Labs,https://www.crunchbase.com/organization/chaos-labs,Growing,Private,For Profit,11-50,,Series A,2024-08-15,,2022-01-01,year,Active,,,1,2,Early Stage Venture,55000000,USD,55000000,55000000,USD,55000000,Series A,75000000,USD,75000000,75000000,USD,75000000,"Coinbase, General Catalyst, Polygon, Uniswap, Blockdaemon",43,"Greater New York Area, East Coast, Northeastern US","Blockchain and Cryptocurrency, Other, Professional Services, Software",,,,,,"Blockchain, Risk Management, Software, Web Development","New York, New York, United States",
BioVersys,https://www.crunchbase.com/organization/bioversys-ag,Growing,Private,For Profit,1-10,,Venture - Series Unknown,2024-09-11,,2008-01-01,year,Active,,,1,15,,5170000,CHF,6128192,5170000,CHF,6128192,Venture - Series Unknown,76670000,CHF,82166912,119404161,USD,119404161,"European Investment Bank, Venture Kick, GoBeyond, GSK, Business Angels Switzerland (BAS)",11,"Europe, Middle East, and Africa (EMEA)","Biotechnology, Health Care, Science and Engineering",,,,,,"Biotechnology, Pharmaceutical","Basel, Basel-Stadt, Switzerland",
Believer Meats,https://www.crunchbase.com/organization/future-meat-technologies,Growing,Private,For Profit,51-100,,Series B,2021-12-17,,2018-01-01,year,Active,,,1,5,Early Stage Venture,347000000,USD,347000000,347000000,USD,347000000,Series B,361000000,USD,361000000,387750000,USD,387750000,"S2G Ventures, Manta Ray Ventures, Tyson Ventures, ADM Capital, Archer Daniels Midland Company",20,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Biotechnology, Food and Beverage, Manufacturing, Science and Engineering",,Medium,,,,"Alternative Protein, Biotechnology, Food and Beverage, Food Processing, Manufacturing, Meat and Poultry, Organic Food","Jerusalem, Yerushalayim, Israel",
Startale Labs,https://www.crunchbase.com/organization/startale-labs,Growing,Private,For Profit,51-100,,Seed,2024-02-05,,2023-01-03,day,Active,,,1,2,Seed,3500000,USD,3500000,3500000,USD,3500000,Seed,7000000,USD,7000000,7000000,USD,7000000,"UOB Venture, Sony Group Corporation, Samsung NEXT",3,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Blockchain and Cryptocurrency, Financial Services, Internet Services, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency, Web3","Singapore, Central Region, Singapore",
AlertMedia,https://www.crunchbase.com/organization/alert-media,Growing,Private,For Profit,251-500,Was Acquired,Series C,2020-04-07,,2013-04-01,day,Active,,,1,6,M&A,15000000,USD,15000000,15000000,USD,15000000,Series C,57010012,USD,57010012,57010012,USD,57010012,"JMI Equity, Next Coast Ventures, Silverton Partners, ATX Venture Partners, Brian Cruver",6,Southern US,"Mobile, Software",$100M to $500M,High,,,,"Enterprise Software, Mobile, SaaS","Austin, Texas, United States",
Trigo,https://www.crunchbase.com/organization/trigo-0711,,Private,For Profit,11-50,,Series C,2022-10-26,,2008-01-01,year,Active,,,1,6,Late Stage Venture,100000000,USD,100000000,100000000,USD,100000000,Series C,199000000,USD,199000000,199000000,USD,199000000,"SAP, Tesco, Temasek Holdings, 83North, Vertex Ventures Israel",10,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Other, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Infrastructure, Retail","Hertsliyah, Tel Aviv, Israel",
EMTECH,https://www.crunchbase.com/organization/emtech-9fe5,,Private,For Profit,11-50,,Venture - Series Unknown,2024-09-10,,2019-01-01,year,Active,,,1,5,,,,,,,,Venture - Series Unknown,10000000,USD,10000000,10000000,USD,10000000,"Alumni Ventures, 500 Global, Matrix Partners India, LoftyInc Capital, Black Tech Nation Ventures",16,"Greater New York Area, East Coast, Northeastern US","Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Internet Services, Payments, Software",,,,,,"Big Data, Developer APIs, Financial Services, FinTech, Payments, Web3","New York, New York, United States",
Stensul,https://www.crunchbase.com/organization/stensul,Growing,Private,For Profit,101-250,,Series C,2023-11-30,,2016-01-01,year,Active,,,1,4,Late Stage Venture,34500000,USD,34500000,34500000,USD,34500000,Series C,57500000,USD,57500000,57500000,USD,57500000,"First Round Capital, Arthur Ventures, Javelin Venture Partners, Frederic Kerrest, U.S. Venture Partners",18,"Greater New York Area, East Coast, Northeastern US","Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Software",$100M to $500M,High,,,,"Digital Marketing, Email, Email Marketing, Enterprise Software, Marketing, SaaS","New York, New York, United States",
Cority,https://www.crunchbase.com/organization/medgate-ehs,Growing,Private,For Profit,251-500,"Made Acquisitions, Was Acquired",Venture - Series Unknown,2016-03-23,,1985-01-01,year,Active,,,1,1,M&A,100000000,USD,100000000,100000000,USD,100000000,Venture - Series Unknown,100000000,USD,100000000,100000000,USD,100000000,"Bank of Montreal, Norwest Venture Partners, Georgian",3,Great Lakes,"Government and Military, Health Care, Software",,,,,,"Health Care, Public Safety, SaaS, Software","Toronto, Ontario, Canada",
IIMA Ventures,https://www.crunchbase.com/organization/ciie-iim-ahmedabad,Growing,Private,Non-profit,101-250,,,,"Accelerator, Co-Working Space, Entrepreneurship Program, Incubator, Startup Competition, Venture Capital",2007-01-01,year,Active,,"Early Stage Venture, Grant, Seed, Venture",1,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Education, Financial Services, Lending and Investments",,Medium,,,,"Education, Financial Services, Funding Platform, Incubators, Venture Capital","Ahmedabad, Gujarat, India",128
NewRetirement,https://www.crunchbase.com/organization/newretirement-inc,Growing,Private,For Profit,11-50,,Series A,2024-03-27,,2015-01-01,year,Active,,,1,5,Early Stage Venture,20000000,USD,20000000,20000000,USD,20000000,Series A,32618621,USD,32618621,32618621,USD,32618621,"Ulu Ventures, Evolution Ventures, Plug and Play, Fin Capital, Motley Fool Ventures",13,"San Francisco Bay Area, West Coast, Western US","Community and Lifestyle, Financial Services, Other",,High,,,,"Financial Services, FinTech, InsurTech, Retirement","Mill Valley, California, United States",
EarthGrid PBC,https://www.crunchbase.com/organization/earthgrid,Growing,Private,For Profit,11-50,,Seed,2023-10-18,,2016-01-01,year,Active,,,1,6,Seed,27000000,USD,27000000,27000000,USD,27000000,Seed,30000000,USD,30000000,30000000,USD,30000000,"Keiretsu Capital, Upward, Unpopular Ventures, SeedFolio",4,"San Francisco Bay Area, West Coast, Western US","Energy, Other, Sustainability",,High,,,,"GreenTech, Infrastructure, Power Grid, Renewable Energy","Richmond, California, United States",
Stark Bank,https://www.crunchbase.com/organization/starkbank,Growing,Private,For Profit,51-100,,Series B,2022-04-11,,2018-07-26,day,Active,,,1,5,Early Stage Venture,45000000,USD,45000000,45000000,USD,45000000,Series B,61083555,USD,61083555,61083555,USD,61083555,"Y Combinator, Bezos Expeditions, K5 Global, Ribbit Capital, Norte Ventures",20,Latin America,"Financial Services, Lending and Investments, Payments",,High,,,,"Banking, Financial Services, Payments","São Paulo, Sao Paulo, Brazil",
Genomatica,https://www.crunchbase.com/organization/genomatica,Growing,Private,For Profit,101-250,,Corporate Round,2021-08-18,,2000-01-01,year,Active,,,1,10,,,,,,,,Corporate Round,333499000,USD,333499000,340252740,USD,340252740,"Waste Management, Ginkgo Bioworks, Draper, Lululemon, Novo Holdings",18,"Greater San Diego Area, West Coast, Western US","Energy, Manufacturing, Science and Engineering, Sustainability",$1B to $10B,,,,,"Chemical Engineering, CleanTech, Manufacturing, Renewable Energy","San Diego, California, United States",
Butcher's Pet Care,https://www.crunchbase.com/organization/butchers-pet-care,Growing,Private,For Profit,251-500,Was Acquired,Venture - Series Unknown,2022-02-08,,1897-01-01,year,Active,,,1,2,M&A,43000000,GBP,58252085,43000000,GBP,58252085,Venture - Series Unknown,55500000,GBP,75166835,55500000,GBP,75166835,"Secure Trust Bank, Blazehill Capital, Martin Gray",3,"Europe, Middle East, and Africa (EMEA)",Community and Lifestyle,,High,,,,Pet,"Northampton, Northamptonshire, United Kingdom",
Air,https://www.crunchbase.com/organization/air,,Private,For Profit,51-100,,Venture - Series Unknown,2022-01-28,,2017-01-09,day,Active,,,1,4,,10000000,USD,10000000,10000000,USD,10000000,Venture - Series Unknown,28000000,USD,28000000,28000000,USD,28000000,"Tiger Global Management, Jack Altman, Red Sea Ventures, Xfund, WndrCo",23,"Greater New York Area, East Coast, Northeastern US","Internet Services, Media and Entertainment, Other, Software",,,,,,"Cloud Storage, Collaboration, Content, Digital Media, Productivity Tools","Brooklyn, New York, United States",
Sakan,https://www.crunchbase.com/organization/sakan,,Private,For Profit,51-100,Made Acquisitions,Seed,2019-02-11,,2016-12-05,day,Active,,,1,1,Seed,8000000,USD,8000000,8000000,USD,8000000,Seed,8000000,USD,8000000,8000000,USD,8000000,,,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Commerce and Shopping, Real Estate, Travel and Tourism",,,,,,"Marketplace, Property Management, PropTech, Real Estate, Rental Property, Vacation Rental","Kuwait, Al Kuwayt, Kuwait",
Matic,https://www.crunchbase.com/organization/matic,,Private,For Profit,11-50,,Series A,2017-10-17,,2016-01-01,year,Active,,,1,3,Early Stage Venture,3000000,USD,3000000,3000000,USD,3000000,Series A,3050000,USD,3050000,3050000,USD,3050000,"Oqal, Middle East Venture Partners (MEVP)",2,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Commerce and Shopping, Information Technology, Other, Real Estate, Software",,,,,,"E-Commerce, Home Services, Information Technology, Marketplace, SaaS, Service Industry","Dubai, Dubai, United Arab Emirates",
Stashfin,https://www.crunchbase.com/organization/stashfin,,Private,For Profit,251-500,,Debt Financing,2023-03-22,,2016-02-01,month,Active,,,1,6,Late Stage Venture,8000000000,INR,96939321,70000000,USD,70000000,Series C,115000000,USD,115000000,441939321,USD,441939321,"Tencent, InnoVen Capital, Trifecta Capital Advisors, Abstract Ventures, Uncorrelated Ventures",19,Asia-Pacific (APAC),"Apps, Financial Services, Lending and Investments, Software",,,,,,"Apps, Banking, Finance, Financial Services, FinTech","New Delhi, Delhi, India",
LY.com,https://www.crunchbase.com/organization/ly-com,,Private,For Profit,5001-10000,,Corporate Round,2018-06-05,,2004-01-01,year,Active,,,1,7,,2000000000,CNY,312217053,2000000000,CNY,312217053,Corporate Round,1718408590,USD,1718408590,1718408590,USD,1718408590,"Tencent, Trip.com, Boyu Capital, CITIC Capital Holdings, Oriza Holdings",7,Asia-Pacific (APAC),"Community and Lifestyle, Internet Services, Travel and Tourism",,,,,,"Internet, Leisure, Tourism, Travel, Travel Accommodations, Travel Agency","Suzhou, Jiangsu, China",6
FXiaoKe,https://www.crunchbase.com/organization/fxiaoke-com,,Private,For Profit,1001-5000,,Venture - Series Unknown,2024-08-12,,2011-12-01,month,Active,,,1,12,,75000000,USD,75000000,75000000,USD,75000000,Venture - Series Unknown,388000000,USD,388000000,388000000,USD,388000000,"Qiming Venture Partners, Kingdee, Hillhouse Investment, DCM Ventures, CDH Investments",16,Asia-Pacific (APAC),"Administrative Services, Information Technology, Internet Services, Other, Professional Services, Sales and Marketing, Software, Transportation",,,,,,"Cloud Computing, CRM, Customer Service, Human Resources, Internet, SaaS, Software, Supply Chain Management","Beijing, Beijing, China",
Mayhem Studios,https://www.crunchbase.com/organization/mayhem-studios,Growing,Private,For Profit,101-250,,Venture - Series Unknown,2024-07-26,,2022-01-01,year,Active,,,1,2,,,,,,,,Venture - Series Unknown,20000000,USD,20000000,20000000,USD,20000000,"Truecaller, Steadview Capital, Peak XV Partners, Lumikai, Hashed Emergent",6,Asia-Pacific (APAC),"Apps, Gaming, Media and Entertainment, Mobile, Software",,,,,,"Apps, Digital Entertainment, Gaming, Mobile Apps","Bengaluru, Karnataka, India",
Ferretly,https://www.crunchbase.com/organization/ferretly,,Private,For Profit,11-50,,Seed,2024-07-03,,2019-01-03,day,Active,,,1,3,Seed,2500000,USD,2500000,2500000,USD,2500000,Seed,4500000,USD,4500000,4500000,USD,4500000,"Bull City Venture Partners, Seed Round Capital, Dave Dickerson",3,"East Coast, Southern US","Administrative Services, Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Human Resources, Information Technology, Machine Learning, Software","Easton, Maryland, United States",
WithClutch,https://www.crunchbase.com/organization/withclutch,,Private,For Profit,51-100,,Series A,2021-04-01,,2020-06-29,day,Active,,,1,2,Early Stage Venture,41000000,USD,41000000,41000000,USD,41000000,Series A,41000000,USD,41000000,41000000,USD,41000000,"Peterson Ventures, Parker Treacy",2,"San Francisco Bay Area, West Coast, Western US",Financial Services,,,,,,"Financial Services, FinTech","Half Moon Bay, California, United States",
Alterome Therapeutics,https://www.crunchbase.com/organization/alterome-therapeutics,Growing,Private,For Profit,11-50,,Series B,2024-04-03,,2021-01-01,year,Active,,,1,3,Early Stage Venture,132000000,USD,132000000,132000000,USD,132000000,Series B,231000000,USD,231000000,231000000,USD,231000000,"Blue Owl, Goldman Sachs, OrbiMed, Invus, Vida Ventures",11,"Greater San Diego Area, West Coast, Western US","Biotechnology, Health Care, Science and Engineering",,,,,,"Biopharma, Biotechnology, Pharmaceutical","San Diego, California, United States",
Perceptive Space,https://www.crunchbase.com/organization/perceptive-space,,Private,For Profit,1-10,,Pre-Seed,2024-08-06,,2022-01-01,year,Active,,,1,1,Seed,3900000,CAD,2822350,3900000,CAD,2822350,Pre-Seed,3900000,CAD,2822350,3900000,CAD,2822350,"Metaplanet, 7percent Ventures, AIN Ventures, Mythos Ventures, Panache Ventures",5,Great Lakes,"Information Technology, Transportation",,,,,,"Information Technology, Space Travel","Toronto, Ontario, Canada",
Your Money Line,https://www.crunchbase.com/organization/your-money-line,,Private,For Profit,11-50,,Series A,2024-08-16,,2017-01-01,year,Active,,,1,2,Early Stage Venture,4500000,USD,4500000,4500000,USD,4500000,Series A,7325000,USD,7325000,7325000,USD,7325000,"CareSource, Allos Ventures, First Trust Capital Partners, Elevate Ventures, Gravity Ventures",6,"Great Lakes, Midwestern US","Administrative Services, Financial Services, Other, Professional Services",,,,,,"Consulting, Financial Services, FinTech, Human Resources, Professional Services","Carmel, Indiana, United States",
Recraft,https://www.crunchbase.com/organization/recraft,,Private,For Profit,11-50,,Series A,2024-01-18,,2022-01-01,year,Active,,,1,1,Early Stage Venture,12000000,USD,12000000,12000000,USD,12000000,Series A,12000000,USD,12000000,12000000,USD,12000000,"Khosla Ventures, Nat Friedman, Abstract Ventures, RTP Global, Elad Gil",10,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Design, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Graphic Design","San Francisco, California, United States",
DebtBook,https://www.crunchbase.com/organization/debtbook,Growing,Private,For Profit,101-250,,Series A,2023-07-26,,2019-01-01,day,Active,,,1,5,Early Stage Venture,12499999,USD,12499999,12499999,USD,12499999,Series A,23700590,USD,23700590,23700590,USD,23700590,"Elephant, Creative Co Capital, Meeting Street Capital",3,"East Coast, Southern US","Administrative Services, Financial Services, Government and Military, Information Technology",,,,,,"Debt Collections, Financial Services, FinTech, GovTech","Charlotte, North Carolina, United States",
Overstory,https://www.crunchbase.com/organization/overstoryai,,Private,For Profit,11-50,,Series A,2023-10-19,,2018-01-24,day,Active,,,1,6,Early Stage Venture,14000000,USD,14000000,14000000,USD,14000000,Series A,25066997,USD,25066997,25066997,USD,25066997,"Techstars, The Nature Conservancy, B Capital, Climate Capital, Moxxie Ventures",23,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",,,,,,"Analytics, Artificial Intelligence (AI), Big Data, InsurTech, Machine Learning, Software","Amsterdam, Noord-Holland, The Netherlands",
E-Space,https://www.crunchbase.com/organization/e-space,Growing,Private,For Profit,101-250,Made Acquisitions,Seed,2022-02-07,,2021-01-01,year,Active,,,1,1,Seed,50000000,USD,50000000,50000000,USD,50000000,Seed,50000000,USD,50000000,50000000,USD,50000000,Prime Movers Lab,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Hardware, Information Technology",,High,,,,"Information Services, Satellite Communication","Toulouse, Midi-Pyrenees, France",
Aiolos Bio,https://www.crunchbase.com/organization/aiolos-bio,Growing,Private,,11-50,Was Acquired,Series A,2023-10-24,,2023-01-01,year,Active,,,1,1,M&A,245000000,USD,245000000,245000000,USD,245000000,Series A,245000000,USD,245000000,245000000,USD,245000000,"RA Capital Management, Forbion Capital Partners, Bain Capital Life Sciences, Sofinnova Investments, Atlas Venture",5,"San Francisco Bay Area, West Coast, Western US","Biotechnology, Health Care, Science and Engineering",,Medium,,,,"Biopharma, Biotechnology, Health Care","San Francisco, California, United States",
Pixels,https://www.crunchbase.com/organization/pixels-1fcf,,Private,For Profit,11-50,,Seed,2024-02-09,,2020-04-01,day,Active,,,1,3,Seed,4800000,USD,4800000,4800000,USD,4800000,Seed,7320000,USD,7320000,7320000,USD,7320000,"Animoca Brands, Yield Guild Games, Sky Mavis, GB Group, Token Metrics",25,"San Francisco Bay Area, West Coast, Western US","Blockchain and Cryptocurrency, Gaming, Other",,,,,,"Blockchain, Gaming, MMO Games","San Francisco, California, United States",
Realm,https://www.crunchbase.com/organization/realm-8a75,,Private,For Profit,51-100,,Series A,2023-08-29,,2019-12-01,month,Active,,,1,5,Early Stage Venture,9713002,USD,9713002,9713002,USD,9713002,Series A,29713002,USD,29713002,29713002,USD,29713002,"Alumni Ventures, Notable Capital, Primary Venture Partners, Jackson Moses, Liberty Mutual Strategic Ventures",12,"Greater New York Area, East Coast, Northeastern US","Apps, Real Estate, Software",,,,,,"Apps, Property Management, Real Estate","New York, New York, United States",
PLAIO,https://www.crunchbase.com/organization/plaio,,Private,For Profit,11-50,,Seed,2024-08-14,,2021-05-01,day,Active,,,1,2,Seed,4300000,EUR,4740481,4300000,EUR,4740481,Seed,6300000,EUR,6998513,6300000,EUR,6998513,"Dr. Agon, Frumtak Ventures, Kvika Asset Management",3,"Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Health Care, Other, Software",,,,,,"B2B, Pharmaceutical, SaaS","Reykjavík, Gullbringusysla, Iceland",
Aquabyte,https://www.crunchbase.com/organization/aquabyte,Growing,Private,For Profit,11-50,,Series B,2022-07-13,,2017-04-01,month,Active,,,1,5,Early Stage Venture,25000000,USD,25000000,25000000,USD,25000000,Series B,48799999,USD,48799999,48799999,USD,48799999,"Alumni Ventures, The Nature Conservancy, New Enterprise Associates, Princeton University, Alliance VC",16,"Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Agriculture and Farming, Artificial Intelligence (AI), Data and Analytics, Information Technology, Software",,,,,,"Agriculture, Aquaculture, Information Services, Information Technology, Machine Learning","Laksevåg, Hordaland, Norway",
Capital.Com,https://www.crunchbase.com/organization/capital-com,Growing,Private,For Profit,501-1000,,Series A,2017-07-18,,2016-04-07,day,Active,,,1,1,Early Stage Venture,25000000,USD,25000000,25000000,USD,25000000,Series A,25000000,USD,25000000,25000000,USD,25000000,VP Capital,1,"Europe, Middle East, and Africa (EMEA)","Apps, Financial Services, Mobile, Software",,Medium,,,,"Apps, Finance, Financial Services, FinTech, Mobile, Personal Finance","London, England, United Kingdom",
Vyond,https://www.crunchbase.com/organization/vyond,Growing,Private,For Profit,101-250,,Venture - Series Unknown,2021-04-16,,2007-01-01,year,Active,,,1,1,,50000000,USD,50000000,50000000,USD,50000000,Venture - Series Unknown,50000000,USD,50000000,50000000,USD,50000000,PeakSpan Capital,1,"San Francisco Bay Area, Silicon Valley, West Coast","Education, Media and Entertainment, Sales and Marketing, Software, Video",,Medium,,,,"Content Marketing, Corporate Training, E-Learning, Education, SaaS, Software, Video","San Mateo, California, United States",
Nursa,https://www.crunchbase.com/organization/nursa,,Private,For Profit,101-250,,Series B,2023-08-22,,2018-01-01,year,Active,,,1,4,Early Stage Venture,80000000,USD,80000000,80000000,USD,80000000,Series B,103174640,USD,103174640,103174640,USD,103174640,"Drive Capital, Pelion Venture Partners, Kickstart",3,Western US,"Administrative Services, Apps, Health Care, Mobile, Professional Services, Software",,,,,,"Health Care, Mobile Apps, Recruiting, Staffing Agency","Salt Lake City, Utah, United States",
Wiom,https://www.crunchbase.com/organization/wiom,Growing,Private,For Profit,101-250,,Series A,2023-07-27,,2020-01-01,year,Active,,,1,4,Early Stage Venture,1400000000,INR,16995418,1400000000,INR,16995418,Series A,1700000000,INR,20927686,1700000000,INR,20927686,"Venture Catalysts, 9Unicorns Accelerator Fund, Blume Ventures, Alteria Capital, Stride Ventures",12,Asia-Pacific (APAC),"Hardware, Information Technology, Internet Services, Software",,,,,,"Information Technology, Internet, Software, Telecommunications","New Delhi, Delhi, India",
Hithium Energy Storage,https://www.crunchbase.com/organization/hithium,Growing,Private,For Profit,5001-10000,,Private Equity,2024-01-01,,2019-01-01,year,Active,,,1,4,Private Equity,,,,,,,Private Equity,6500000000,CNY,897574853,6500000000,CNY,897574853,"CICC, Matrix Partners China, CDH Investments, GoldStone Investment, Fenghe Capital",22,Asia-Pacific (APAC),"Energy, Manufacturing, Science and Engineering",,High,,,,"Advanced Materials, Battery, Energy Storage, Manufacturing","Xiamen, Fujian, China",
Cortica,https://www.crunchbase.com/organization/cortica-a254,,Private,For Profit,1001-5000,Made Acquisitions,Series D,2023-10-03,,2014-01-01,year,Active,,,1,7,Late Stage Venture,40000000,USD,40000000,40000000,USD,40000000,Series D,175000000,USD,175000000,175000000,USD,175000000,"Deerfield, RA Capital Management, Ajax Health, .406 Ventures, Longitude Capital",16,"Greater San Diego Area, West Coast, Western US",Health Care,,,,,,"Health Care, Hospital, Therapeutics","San Diego, California, United States",
Swile,https://www.crunchbase.com/organization/lunchr,,Private,For Profit,251-500,Made Acquisitions,Series D,2021-10-11,,2018-01-01,year,Active,,,1,4,Late Stage Venture,173000000,EUR,199872913,173000000,EUR,199872913,Series D,325752947,USD,325752947,325752947,USD,325752947,"SoftBank, Bpifrance, Eurazeo, Index Ventures, Daphni",8,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Administrative Services, Apps, Commerce and Shopping, Financial Services, Food and Beverage, Health Care, Mobile, Payments, Software",,,,,,"Apps, Coupons, Employee Benefits, Food and Beverage, Mobile Payments","Paris, Ile-de-France, France",1
e-Zinc,https://www.crunchbase.com/organization/e-zn,Growing,Private,For Profit,51-100,,Series A,2024-06-27,,2012-09-27,day,Active,,,1,14,Early Stage Venture,31000000,USD,31000000,31000000,USD,31000000,Series A,61111140,USD,61111140,73233953,USD,73233953,"Export Development Canada, Creative Destruction Lab (CDL), Anzu Partners, Toyota Ventures, California Energy Commission",20,Great Lakes,"Energy, Hardware, Sustainability",,High,,,,"Clean Energy, CleanTech, Energy, Energy Storage, Hardware","Toronto, Ontario, Canada",
CorFlow Therapeutics AG,https://www.crunchbase.com/organization/corflow-therapeutics-ag,,Private,For Profit,11-50,,Series B,2024-09-10,,2016-01-01,year,Active,,,1,5,Early Stage Venture,44000000,EUR,48578955,44000000,EUR,48578955,Series B,64482240,USD,64482240,66185195,USD,66185195,"Wellington Partners, Broadview Ventures, Unorthodox Ventures, KOFA Healthcare Investments, Panakes Partners",14,"Europe, Middle East, and Africa (EMEA)","Biotechnology, Health Care, Science and Engineering",,,,,,"Biotechnology, Medical, Medical Device","Baar, Zug, Switzerland",
Coterie,https://www.crunchbase.com/organization/coterie-271b,,Private,For Profit,51-100,,Venture - Series Unknown,2023-03-07,,2018-01-01,year,Active,,,1,4,,,,,,,,Venture - Series Unknown,34050000,USD,34050000,34050000,USD,34050000,"ICLUB VC, RiverPark Ventures, Black Jays, Align Ventures, Pure Imagination Brands",20,"Greater New York Area, East Coast, Northeastern US","Commerce and Shopping, Consumer Goods, Health Care",,,,,,"Consumer Goods, E-Commerce, Health Care, Retail","New York, New York, United States",
Alto Solutions,https://www.crunchbase.com/organization/alto-solutions,Growing,Private,For Profit,101-250,,Series B,2022-01-05,,2016-01-01,year,Active,,,1,10,Early Stage Venture,40000000,USD,40000000,40000000,USD,40000000,Series B,70251423,USD,70251423,70251423,USD,70251423,"Sequoia Capital, Alumni Ventures, Franklin Templeton, Sahin Boydas, Gaingels",37,Southern US,"Financial Services, Information Technology",,,,,,"Financial Services, FinTech, Information Technology, Personal Finance","Nashville, Tennessee, United States",
DrFirst,https://www.crunchbase.com/organization/drfirst,Growing,Private,For Profit,251-500,Made Acquisitions,Venture - Series Unknown,2021-05-11,,2000-01-01,year,Active,,,1,8,,50000000,USD,50000000,50000000,USD,50000000,Venture - Series Unknown,163500000,USD,163500000,202550000,USD,202550000,"Goldman Sachs, Sixth Street, Silicon Valley Bank, SunTrust Bank, NCPDP",5,"Washington DC Metro Area, East Coast, Southern US","Administrative Services, Health Care, Information Technology, Privacy and Security, Software",$100M to $500M,Medium,,,,"Health Care, Hospital, Information Technology, Physical Security, Software","Rockville, Maryland, United States",
Botanical Solutions,https://www.crunchbase.com/organization/botanical-solutions,Growing,Private,For Profit,11-50,,Series A,2024-08-20,,2013-01-01,year,Active,,,1,5,Early Stage Venture,7600000,USD,7600000,7600000,USD,7600000,Series A,24000000,USD,24000000,24000000,USD,24000000,"The Yield Lab, The Yield Lab LATAM, Otter Capital, The Ganesha Lab, Québec",14,Latin America,"Agriculture and Farming, Biotechnology, Manufacturing, Science and Engineering",,,,,,"Agriculture, Biotechnology, Chemical, Farming, Manufacturing","Vitacura, Region Metropolitana, Chile",
