Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
BeBiz Solutions,https://www.crunchbase.com/organization/bebiz-solutions,,Private,For Profit,11-50,,,,,2024-06-27,day,Active,,,1,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),Professional Services,,,,,,Business Development,"New Delhi, Delhi, India",
smmpaidservice,https://www.crunchbase.com/organization/smmpaidservice,,Private,For Profit,11-50,,,,,2024-06-27,day,Active,,,,,,,,,,,,,,,,,,,,,,"Commerce and Shopping, Sales and Marketing",,,,,,"E-Commerce, Marketing",,
OORB Open Organic Robotics,https://www.crunchbase.com/organization/oorb-open-organic-robotics,,Private,For Profit,11-50,,,,,2024-06-27,day,Active,,,1,,,,,,,,,,,,,,,,,,"Middle East and North Africa (MENA), North Africa, Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Education, Hardware, Manufacturing, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), EdTech, Industrial Automation, Robotics, SaaS","Sousse, Sousse, Tunisia",
BounceAd,https://www.crunchbase.com/organization/bouncead,,Private,For Profit,1-10,,,,,2024-06-27,day,Active,,,,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Advertising, Information Technology, Sales and Marketing",,,,,,"Advertising, Information Technology, Marketing","Delhi, Delhi, India",
2WORK,https://www.crunchbase.com/organization/2work-e07f,,Private,For Profit,11-50,,,,,2024-06-27,day,Active,,,,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,"Handewitt, Schleswig-Holstein, Germany",
Signtif,https://www.crunchbase.com/organization/signtif,,Private,For Profit,101-250,,,,,2024-06-26,day,Active,,,1,,,,,,,,,,,,,,,,,,Western US,Internet Services,,,,,,"Internet, Internet of Things","Cheyenne, Wyoming, United States",
EZ\NRG,https://www.crunchbase.com/organization/ez-nrg,,Private,For Profit,1-10,,,,,2024-06-26,day,Active,,,2,,,,,,,,,,,,,,,,,,"East Coast, Southern US",Manufacturing,,,,,,Manufacturing,"Vero Beach, Florida, United States",
Astha Express,https://www.crunchbase.com/organization/astha-express,,Private,For Profit,1-10,,,,,2024-06-26,day,Active,,,1,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Content and Publishing, Media and Entertainment",,,,,,News,"Gazipur, Dhaka, Bangladesh",
CopeTract,https://www.crunchbase.com/organization/copetract,,Private,For Profit,11-50,,,,,2024-06-26,day,Active,,,1,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Software,,,,,,Software,"Ankara, Ankara, Turkey",
Liflio,https://www.crunchbase.com/organization/liflio,,Private,For Profit,1-10,,,,,2024-06-26,day,Active,,,,,,,,,,,,,,,,,,,,,,"Advertising, Commerce and Shopping, Sales and Marketing",,,,,,"Advertising, Digital Marketing, E-Commerce, Marketing",,
Creoox R&D,https://www.crunchbase.com/organization/creoox-r-d,,Private,,,,,,,2024-06-26,day,Active,,,1,,,,,,,,,,,,,,,,Creoox,,,,,,,,,,,
Kuotawifi,https://www.crunchbase.com/organization/kuotawifi,,Private,For Profit,1-10,,,,,2024-06-26,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finstreets,https://www.crunchbase.com/organization/finstreets,,Private,For Profit,11-50,,,,,2024-06-26,day,Active,,,,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),,,,,,,,"Ahmedabad, Gujarat, India",
NexA - Dataless Data Technolgies,https://www.crunchbase.com/organization/nexa-dataless-data-technolgies,,Private,For Profit,1-10,,,,,2024-06-25,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CopeAI,https://www.crunchbase.com/organization/copeai,,Private,For Profit,11-50,,,,,2024-06-25,day,Active,,,1,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Software","Ankara, Ankara, Turkey",
Creative Corner,https://www.crunchbase.com/organization/creative-corner-2bc7,,Private,For Profit,1-10,,,,,2024-06-25,day,Active,,,,,,,,,,,,,,,,,,,,,Southern US,"Consumer Goods, Media and Entertainment",,,,,,"Art, DIY, Performing Arts","Yukon, Oklahoma, United States",
Won Space,https://www.crunchbase.com/organization/won-space,,Private,For Profit,1-10,,,,,2024-06-25,day,Active,,,,,,,,,,,,,,,,,,,,,,"Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency",,
1For,https://www.crunchbase.com/organization/1for,,Private,For Profit,1-10,,,,,2024-06-25,day,Active,,,,,,,,,,,,,,,,,,,,,Middle East and North Africa (MENA),"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,Artificial Intelligence (AI),"Tbilisi, Dushet'is Raioni, Georgia",
MySendo,https://www.crunchbase.com/organization/mysendo,,Private,For Profit,1-10,,,,,2024-06-25,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biayas,https://www.crunchbase.com/organization/biayas,,Private,For Profit,1-10,,,,,2024-06-25,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SpotiFix,https://www.crunchbase.com/organization/spotitone,,Private,For Profit,1-10,,,,,2024-06-25,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Archway AI,https://www.crunchbase.com/organization/archway-ai,,Private,For Profit,1-10,,,,,2024-06-25,day,Active,,,1,,,,,,,,,,,,,,,,,,Midwestern US,"Artificial Intelligence (AI), Data and Analytics, Professional Services, Sales and Marketing, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Consulting, Digital Marketing, Generative AI, Marketing","Saint Louis, Missouri, United States",
Dorsal.fyi,https://www.crunchbase.com/organization/dorsal-fyi,,Private,For Profit,1-10,,,,,2024-06-24,day,Active,,,,,,,,,,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",,,,,,,,"Santa Clara, California, United States",
Afterthought,https://www.crunchbase.com/organization/afterthought-2d18,,Private,For Profit,1-10,,,,,2024-06-24,day,Active,,,1,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),Consumer Goods,,,,,,"Beauty, Personal Care and Hygiene","Karimnagar, Andhra Pradesh, India",
Homie,https://www.crunchbase.com/organization/homie-d57e,,Private,,1-10,,,,,2024-06-24,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rofoso,https://www.crunchbase.com/organization/rofoso,,Private,For Profit,1-10,,,,,2024-06-24,day,Active,,,2,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),Commerce and Shopping,,,,,,"E-Commerce, Retail","Gurgaon, Haryana, India",
Psync,https://www.crunchbase.com/organization/psync-70a5,,Private,For Profit,1-10,,,,,2024-06-24,day,Active,,,,,,,,,,,,,,,,,,,,,"Research Triangle, East Coast, Southern US",,,,,,,,"Raleigh, North Carolina, United States",
Burger King Menu,https://www.crunchbase.com/organization/burger-king-menu,,Private,For Profit,1-10,,,,,2024-06-24,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goopim,https://www.crunchbase.com/organization/goopim,,Private,For Profit,1-10,,,,,2024-06-23,day,Active,,,1,,,,,,,,,,,,,,,,,,,"Advertising, Commerce and Shopping, Other, Sales and Marketing",,,,,,"Advertising, Collaborative Consumption, Marketplace, Peer to Peer",,
Manenberg Outreach,https://www.crunchbase.com/organization/manenberg-outreach,,Private,Non-profit,1-10,,,,,2024-06-23,day,Active,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGift World,https://www.crunchbase.com/organization/bookswelt,,Private,For Profit,1-10,,,,,2024-06-23,day,Active,,,2,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),Commerce and Shopping,,,,,,Gift,"New Delhi, Delhi, India",
FESCOeBilling,https://www.crunchbase.com/organization/fescoebilling,,Private,For Profit,1-10,,,,,2024-06-23,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fourchain Technologies,https://www.crunchbase.com/organization/fourchain-technologies,,Private,For Profit,11-50,,,,,2024-06-22,day,Active,,,1,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Blockchain and Cryptocurrency, Information Technology, Other, Software",,,,,,"Blockchain, Information Technology, Software","Madurai, Tamil Nadu, India",
Zenfusion Tech,https://www.crunchbase.com/organization/zenfusion-tech,,Private,For Profit,11-50,,,,,2024-06-22,day,Active,,,,,,,,,,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US","Information Technology, Software",,,,,,"Information Technology, Software","Dallas, Texas, United States",
OpenCities,https://www.crunchbase.com/organization/opencities-c81a,,Private,For Profit,1-10,,,,,2024-06-22,day,Active,,,1,,,,,,,,,,,,,,,,,,Latin America,"Blockchain and Cryptocurrency, Government and Military, Other, Real Estate, Software",,,,,,"Blockchain, Government, Smart Cities, Software","Santa Cruz De La Sierra, Santa Cruz, Bolivia",
TemplateHive,https://www.crunchbase.com/organization/templatehive,,Private,For Profit,11-50,,,,,2024-06-22,day,Active,,,,,,,,,,,,,,,,,,,,,,"Commerce and Shopping, Design, Sales and Marketing, Software",,,,,,"Consumer Software, Marketing, Marketplace, SaaS, Web Design, Web Development",,
Forsico,https://www.crunchbase.com/organization/forsico,,Private,,51-100,,,,,2024-06-22,day,Active,,,,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Manufacturing, Other, Software",,,,,,"Manufacturing, Professional Services, Software","Istanbul, Istanbul, Turkey",
Dlopo,https://www.crunchbase.com/organization/dlopo,,Private,For Profit,1-10,,,,,2024-06-22,day,Active,,,,,,,,,,,,,,,,,,,,,,Information Technology,,,,,,Information Technology,,
Genie Techbio,https://www.crunchbase.com/organization/genie-techbio,,Private,For Profit,1-10,,,,,2024-06-21,day,Active,,,3,,,,,,,,,,,,,,,,,,"Greater Philadelphia Area, East Coast, Southern US","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Bioinformatics, Biotechnology, Health Care, Pharmaceutical, Precision Medicine, SaaS","Newark, Delaware, United States",
Embrace Time Community,https://www.crunchbase.com/organization/embrace-time-community,,Private,For Profit,11-50,,,,,2024-06-21,day,Active,,,2,,,,,,,,,,,,,,,,,,Great Lakes,"Data and Analytics, Design, Education, Health Care",,,,,,"Consumer Research, Education, Health Care, Psychology, Wellness","Toronto, Ontario, Canada",
Nemko Digital,https://www.crunchbase.com/organization/nemko-digital,,Private,For Profit,1-10,,,,,2024-06-21,day,Active,,,3,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Consulting, Information Technology","Utrecht, Utrecht, The Netherlands",
Evimed,https://www.crunchbase.com/organization/evimed,,Private,For Profit,1-10,,,,,2024-06-21,day,Active,,,,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)",Health Care,,,,,,Pharmaceutical,"London, England, United Kingdom",
"Crest Surf Development, Inc.",https://www.crunchbase.com/organization/crest-surf-development-inc,,Private,For Profit,1-10,,,,,2024-06-21,day,Active,,,2,,,,,,,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US","Community and Lifestyle, Real Estate, Sports, Travel and Tourism",,,,,,"Hospitality, Leisure, Property Development, Recreation","Shirley, New York, United States",
Jax AI,https://www.crunchbase.com/organization/jax-886a,,Private,For Profit,1-10,,,,,2024-06-21,day,Active,,,,,,,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Software",,
ErrorEase,https://www.crunchbase.com/organization/errorease,,Private,For Profit,1-10,,,,,2024-06-21,day,Active,,,1,,,,,,,,,,,,,,,,,,,Information Technology,,,,,,Information Technology,,
NewsCraze,https://www.crunchbase.com/organization/newscraze,,Private,For Profit,1-10,,,,,2024-06-21,day,Active,,,,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Content and Publishing, Media and Entertainment",,,,,,News,"Jodhpur, Rajasthan, India",
Rongbient Biotech,https://www.crunchbase.com/organization/rongbient-biotech,,Private,For Profit,1-10,,,,,2024-06-21,day,Active,,,,,,,,,,,,,,,,,,,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Agriculture and Farming, Biotechnology, Science and Engineering, Sustainability",,,,,,"Agriculture, Aquaculture, Biotechnology, CleanTech, Life Science","Ho Chi Minh City, NA - Vietnam, Vietnam",
Safe Superintelligence,https://www.crunchbase.com/organization/safe-superintelligence,,Private,For Profit,,,Series A,2024-09-04,,2024-06-20,day,Active,,,3,1,Early Stage Venture,1000000000,USD,1000000000,1000000000,USD,1000000000,Series A,1000000000,USD,1000000000,1000000000,USD,1000000000,"Andreessen Horowitz, Sequoia Capital, SV Angel, DST Global, NFDG Ventures",5,"San Francisco Bay Area, Silicon Valley, West Coast","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Information Technology, Software, Software Engineering","Palo Alto, California, United States",
Egger & Co,https://www.crunchbase.com/organization/egger,,Private,For Profit,101-250,Made Acquisitions,Seed,2016-12-27,,2024-06-20,day,Active,,,1,2,Seed,,,,,,,Seed,,,,,,,,,"East Coast, Southern US","Financial Services, Professional Services, Real Estate, Software",,,,,,"Consulting, Finance, Real Estate, Software","Dover, Delaware, United States",
Sody App,https://www.crunchbase.com/organization/sody-app,,Private,For Profit,1-10,,Grant,2024-07-01,,2024-06-20,day,Active,,,1,1,,,,,,,,,,,,,,,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Commerce and Shopping, Consumer Goods",,,,,,"Beauty, Marketplace","Singapore, Central Region, Singapore",
EventOne,https://www.crunchbase.com/organization/eventone,,Private,For Profit,1-10,,,,,2024-06-20,day,Active,,,2,,,,,,,,,,,,,,,,,,Western US,"Events, Media and Entertainment",,,,,,"Concerts, Event Management, Music Venues, Ticketing","Las Vegas, Nevada, United States",
Aloha,https://www.crunchbase.com/organization/aloha-964b,,Private,For Profit,1-10,,,,,2024-06-20,day,Active,,,,,,,,,,,,,,,,,,,,,"Greater Denver Area, Western US","Apps, Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Gaming, Mobile, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Dating, Gaming, Machine Learning, Mobile Apps","Denver, Colorado, United States",
ReductStore,https://www.crunchbase.com/organization/reductstore,,Private,For Profit,1-10,,,,,2024-06-20,day,Active,,,,,,,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Database, Internet of Things",,
JoinYourTrip,https://www.crunchbase.com/organization/joinyourtrip,,Private,For Profit,1-10,,,,,2024-06-20,day,Active,,,1,,,,,,,,,,,,,,,,,,,"Community and Lifestyle, Travel and Tourism",,,,,,"Communities, Tourism, Travel",,
AI Mailer,https://www.crunchbase.com/organization/ai-mailer,,Private,For Profit,1-10,,,,,2024-06-20,day,Active,,,,,,,,,,,,,,,,,,,,,,"Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing",,,,,,"Digital Marketing, Email, Email Marketing",,
Webelite Builders,https://www.crunchbase.com/organization/webelite-builders,,Private,For Profit,1-10,,,,,2024-06-20,day,Active,,,1,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),,,,,,,,"Kolkata, West Bengal, India",
SheetGen,https://www.crunchbase.com/organization/sheetgen,,Private,For Profit,,,,,,2024-06-20,day,Active,,,,,,,,,,,,,,,,,,,,,,Software,,,,,,Software,,
BesBliss,https://www.crunchbase.com/organization/besbliss,,Private,For Profit,1-10,,,,,2024-06-20,day,Active,,,1,,,,,,,,,,,,,,,,,,,"Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design",,,,,,"Apparel, Fashion, Lingerie, Retail",,
iTalkSEO,https://www.crunchbase.com/organization/italkseo,,Private,For Profit,1-10,,,,,2024-06-20,day,Active,,,1,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Internet Services, Sales and Marketing",,,,,,SEO,"Changhua, T'ai-wan, Taiwan",
GIGO SWIFT,https://www.crunchbase.com/organization/gigo-swift,,Private,For Profit,1-10,,,,,2024-06-20,day,Active,,,2,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)",,,,,,,,"Nairobi, Nairobi Area, Kenya",
Hollywood Hills Recovery,https://www.crunchbase.com/organization/hollywood-hills-recovery,,Private,Non-profit,11-50,,,,,2024-06-20,day,Active,,,,,,,,,,,,,,,,,,,,,,Design,,,,,,Product Design,,
Sati Parmer,https://www.crunchbase.com/organization/sati-parmer,,Private,Non-profit,1-10,,,,,2024-06-20,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karyon Bio,https://www.crunchbase.com/organization/karyon-bio,,Private,For Profit,1-10,,,,,2024-06-19,day,Active,,,1,,,,,,,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Health Care, Medical, Pharmaceutical","Mountain View, California, United States",
Jiuhen Technology,https://www.crunchbase.com/organization/jiuhen-technology,,Private,,1-10,,Seed,2024-06-24,,2024-06-19,day,Active,,,,1,Seed,,,,,,,Seed,,,,,,,,,Asia-Pacific (APAC),"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,Artificial Intelligence (AI),"Hangzhou, Zhejiang, China",
Golf.ai,https://www.crunchbase.com/organization/golf-ai,,Private,For Profit,1-10,,Pre-Seed,2024-08-22,,2024-06-18,day,Active,,,,1,Seed,,,,,,,Pre-Seed,,,,,,,,,,Software,,,,,,Software,,
Synergizer,https://www.crunchbase.com/organization/synergizer,,Private,For Profit,1-10,,,,,2024-06-18,day,Active,,,3,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)",Software,,,,,,Software,"London, England, United Kingdom",
PrimeRole,https://www.crunchbase.com/organization/primerole,,Private,For Profit,1-10,,,,,2024-06-18,day,Active,,,,,,,,,,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Information Technology,,,,,,Information Technology,"San Francisco, California, United States",
EcothermiQ,https://www.crunchbase.com/organization/ecothermiq,,Private,For Profit,1-10,,,,,2024-06-18,day,Active,,,2,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Real Estate, Sustainability",,,,,,"CleanTech, Green Building, GreenTech, Heating, Ventilation, and Air Conditioning (HVAC), Sustainability","London, England, United Kingdom",
ShopIQ,https://www.crunchbase.com/organization/shopiq,,Private,For Profit,1-10,,,,,2024-06-18,day,Active,,,1,,,,,,,,,,,,,,,,,,,"Commerce and Shopping, Internet Services, Software",,,,,,"E-Commerce, Internet, Software",,
CoNCa,https://www.crunchbase.com/organization/conca,,Private,For Profit,,,,,,2024-06-18,day,Active,,,,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Community and Lifestyle, Health Care",,,,,,"Health Care, Medical, Women's","Tokyo, Tokyo, Japan",
Sapient,https://www.crunchbase.com/organization/sapient-4813,,Private,For Profit,1-10,,,,,2024-06-17,day,Active,,,2,,,,,,,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Gaming, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Developer Platform, Developer Tools, Enterprise Software, Generative AI, Software, Video Games","Los Angeles, California, United States",
JobsMatch,https://www.crunchbase.com/organization/jobsmatch,,Private,For Profit,1-10,,,,,2024-06-17,day,Active,,,5,,,,,,,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US","Information Technology, Other, Professional Services, Software",,,,,,"Information Technology, Recruiting, Small and Medium Businesses, Software","San Francisco, California, United States",
Global Health Opinion,https://www.crunchbase.com/organization/global-health-opinion,,Private,For Profit,11-50,,,,,2024-06-17,day,Active,,,1,,,,,,,,,,,,,,,,,,"Greater Houston Area, Southern US",Health Care,,,,,,Health Care,"Sugar Land, Texas, United States",
AnyModel,https://www.crunchbase.com/organization/anymodel,,Private,For Profit,1-10,,,,,2024-06-17,day,Active,,,,,,,,,,,,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Image Recognition, Information Technology",,
Onyxium AI,https://www.crunchbase.com/organization/onyxium-ai,,Private,For Profit,1-10,,,,,2024-06-17,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSFeatures,https://www.crunchbase.com/organization/ssfeatures,,Private,For Profit,1-10,,,,,2024-06-17,day,Active,,,,,,,,,,,,,,,,,,,,,"Greater Los Angeles Area, Inland Empire, West Coast",Software,,,,,,"Productivity Tools, SaaS, Software","Corona, California, United States",
Robozaps,https://www.crunchbase.com/organization/robozaps,,Private,For Profit,1-10,,,,,2024-06-16,day,Active,,,1,,,,,,,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Marketplace, Robotics","San Francisco, California, United States",
Hoopoz,https://www.crunchbase.com/organization/hoopoz,,Private,For Profit,1-10,,,,,2024-06-16,day,Active,,,2,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Apps, Internet Services, Media and Entertainment, Software",,,,,,"Apps, Social Media, Software","Vilnius, Vilniaus Apskritis, Lithuania",
Revive The Box,https://www.crunchbase.com/organization/revive-the-box,,Private,For Profit,1-10,,,,,2024-06-16,day,Active,,,1,,,,,,,,,,,,,,,,,,,"Media and Entertainment, Sales and Marketing",,,,,,"Content Creators, Marketing",,
TwindiePoint,https://www.crunchbase.com/organization/twindiepoint,,Private,For Profit,1-10,,,,,2024-06-16,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pm Yojanaye,https://www.crunchbase.com/organization/pm-yojanaye,,Private,Non-profit,1-10,,,,,2024-06-16,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sol Swap,https://www.crunchbase.com/organization/sol-swap,,Private,For Profit,11-50,,Initial Coin Offering,2024-06-20,,2024-06-15,day,Active,,,,1,,50000,USD,50000,50000,USD,50000,Initial Coin Offering,50000,USD,50000,50000,USD,50000,,,,"Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency, Decentralized Finance (DeFi), Stock Exchanges, Trading Platform",,
Chatgot,https://www.crunchbase.com/organization/chatgot,,Private,For Profit,1-10,,,,,2024-06-15,day,Active,,,,,,,,,,,,,,,,,,,,,Midwestern US,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Information Technology, Machine Learning, Natural Language Processing","Britt, Iowa, United States",
Cyber AR,https://www.crunchbase.com/organization/cyber-ar,,Private,For Profit,1-10,,,,,2024-06-15,day,Active,,,1,,,,,,,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US","Information Technology, Privacy and Security",,,,,,Cyber Security,"San Francisco, California, United States",
Counsel Clinic,https://www.crunchbase.com/organization/counsel-clinic-5e1d,,Private,,11-50,,Pre-Seed,2024-06-15,,2024-06-15,day,Active,,,,1,Seed,,,,,,,Pre-Seed,,,,,,,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,,,,"Singapore, Central Region, Singapore",
Alladmissions,https://www.crunchbase.com/organization/alladmissions,,Private,Non-profit,11-50,,,,,2024-06-15,day,Active,,,,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Education, Software",,,,,,"EdTech, Education","Noida, Uttar Pradesh, India",
Brainiac. Toys,https://www.crunchbase.com/organization/brainiac-toys,,Private,For Profit,,,,,,2024-06-15,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeadPurify.com,https://www.crunchbase.com/organization/leadpurify-com,,Private,For Profit,1-10,,,,,2024-06-15,day,Active,,,,,,,,,,,,,,,,,,,,,,Sales and Marketing,,,,,,Email Marketing,,
Primestan,https://www.crunchbase.com/organization/primestan,,Private,For Profit,1-10,,,,,2024-06-15,day,Active,,,,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Content and Publishing, Media and Entertainment",,,,,,"Media and Entertainment, News","Onitsha, Anambra, Nigeria",
Tutorials by Nitin,https://www.crunchbase.com/organization/tutorials-by-nitin,,Private,,1-10,,,,,2024-06-15,day,Active,,,,,,,,,,,,,,,,,,,,,,Design,,,,,,"Graphic Design, Web Design",,
Social Jodo,https://www.crunchbase.com/organization/social-jodo,,Private,For Profit,,,,,,2024-06-15,day,Active,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bonos Casinoes,https://www.crunchbase.com/organization/bonos-casinoes,,Private,,1-10,,,,,2024-06-15,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spusu Schweiz,https://www.crunchbase.com/organization/spusu-schweiz,,Private,For Profit,,,,,,2024-06-15,day,Active,,,,,,,,,,,,,,,,,,,,,,"Hardware, Internet Services, Messaging and Telecommunications",,,,,,"Internet, Telecommunications, Wired Telecommunications",,
Thepackagespk,https://www.crunchbase.com/organization/thepackagespk,,Private,Non-profit,,,,,,2024-06-15,day,Active,,,,,,,,,,,,,,,,,,,,,,"Information Technology, Other",,,,,,Technical Support,,
Sign Converter,https://www.crunchbase.com/organization/sign-converter,,Private,Non-profit,1-10,,,,,2024-06-15,day,Active,,,1,,,,,,,,,,,,,,,,,,,Education,,,,,,Language Learning,,
Jochi,https://www.crunchbase.com/organization/jochi,,Private,For Profit,1-10,,Grant,2024-05-01,,2024-06-14,day,Active,,,2,1,,280000,USD,280000,,,,,,,,280000,USD,280000,University of Pennsylvania,1,"Greater Philadelphia Area, Great Lakes, Northeastern US","Data and Analytics, Education, Software",,,,,,"Analytics, Business Intelligence, EdTech, Software","Philadelphia, Pennsylvania, United States",
Electrr.com,https://www.crunchbase.com/organization/cyborgcare,,Private,For Profit,11-50,,Seed,2023-07-07,,2024-06-14,day,Active,,,1,3,Seed,50000,USD,50000,50000,USD,50000,Seed,70000,USD,70000,70000,USD,70000,,,"San Francisco Bay Area, West Coast, Western US",Transportation,,,,,,"Automotive, Charging Infrastructure, Electric Vehicle","San Francisco, California, United States",
STAGOBOX,https://www.crunchbase.com/organization/stagobox,,Private,For Profit,1-10,,,,,2024-06-14,day,Active,,,1,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Content and Publishing, Design, Media and Entertainment, Real Estate",,,,,,"Graphic Design, Home Decor, Interior Design, Photo Editing, Real Estate","Bengaluru, Karnataka, India",
