Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Daily Harvest,https://www.crunchbase.com/organization/daily-harvest,Growing,Private,For Profit,251-500,,Series D,2021-11-15,,2015-01-01,day,Active,,,1,6,Late Stage Venture,77000000,USD,77000000,77000000,USD,77000000,Series D,120000000,USD,120000000,120000000,USD,120000000,"M13, Lightspeed Venture Partners, Collaborative Fund, BAM Ventures, Imaginary Ventures",26,"Greater New York Area, East Coast, Northeastern US","Commerce and Shopping, Food and Beverage, Other, Transportation",$1B to $10B,Medium,,,,"E-Commerce, Food and Beverage, Food Delivery, Organic Food, Subscription Service","New York, New York, United States",
ShopMy,https://www.crunchbase.com/organization/shopmy,,Private,For Profit,51-100,,Series B,2024-03-14,,2020-05-01,day,Active,,,1,3,Early Stage Venture,18500000,USD,18500000,18500000,USD,18500000,Series B,27500000,USD,27500000,27500000,USD,27500000,"Inspired Capital Partners, Scott Belsky, Justin Kan, AlleyCorp, Jennifer Fleiss",6,"East Coast, New England, Northeastern US","Advertising, Sales and Marketing",,,,,,"Advertising Platforms, Brand Marketing, Digital Marketing","Worcester, Massachusetts, United States",
Upbound,https://www.crunchbase.com/organization/upbound,Growing,Private,For Profit,11-50,,Series B,2021-11-29,,2017-01-01,year,Active,,,1,2,Early Stage Venture,60000000,USD,60000000,60000000,USD,60000000,Series B,69000000,USD,69000000,69000000,USD,69000000,"Google Ventures, Intel Capital, Titanium Ventures, Altimeter Capital",4,"Greater Seattle Area, West Coast, Western US","Information Technology, Internet Services, Software",$10M to $50M,High,,,,"Cloud Computing, Information Services, Information Technology, Software","Seattle, Washington, United States",
Bark Technologies,https://www.crunchbase.com/organization/bark-technologies,Growing,Private,For Profit,51-100,Made Acquisitions,Series C,2022-06-01,,2015-07-01,day,Active,,,1,5,Late Stage Venture,30000000,USD,30000000,30000000,USD,30000000,Series C,66975000,USD,66975000,66975000,USD,66975000,"Techstars, Two Sigma Ventures, Mosley Ventures, Kayne Anderson Growth Capital, Right Side Capital Management",20,"Greater Atlanta Area, East Coast, Southern US","Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Internet Services, Science and Engineering, Software",$10M to $50M,,,,,"Artificial Intelligence (AI), Children, Internet, Machine Learning, Parenting, Software","Atlanta, Georgia, United States",
esVolta,https://www.crunchbase.com/organization/esvolta,Growing,Private,For Profit,51-100,Was Acquired,Debt Financing,2024-07-30,,2017-01-01,year,Active,,,1,5,M&A,258000000,USD,258000000,,,,Private Equity,,,,583000000,USD,583000000,"U.S. Bancorp, CIT Group, Siemens Financial Services, CoBank, Green Investment Group",6,"Greater Los Angeles Area, West Coast, Western US",Energy,,High,,,,"Energy, Energy Management, Energy Storage","Newport Beach, California, United States",
CentralSquare,https://www.crunchbase.com/organization/centralsquare-technologies-04eb,Growing,Private,For Profit,1001-5000,,Debt Financing,2024-04-05,,2018-06-29,day,Active,,,1,2,,1200000000,USD,1200000000,,,,Venture - Series Unknown,,,,1200000000,USD,1200000000,"Ares Management, Oak Hill Advisors, Insight Partners",3,"East Coast, Southern US","Consumer Electronics, Hardware, Software",,,,,,"Computer, Software","Lake Mary, Florida, United States",
Aether Fuels,https://www.crunchbase.com/organization/aether-fuels,Growing,Private,For Profit,11-50,,Series A,2024-06-27,,2022-01-01,year,Active,,,1,2,Early Stage Venture,34000000,USD,34000000,34000000,USD,34000000,Series A,42500000,USD,42500000,42500000,USD,42500000,"Chevron, Foothill Ventures, CDP Venture Capital, AP Ventures, Chevron Technology Ventures",10,"San Francisco Bay Area, West Coast, Western US","Energy, Sustainability",,High,,,,"Energy, Power Grid, Renewable Energy","San Francisco, California, United States",
Age of Learning,https://www.crunchbase.com/organization/age-of-learning,Growing,Private,For Profit,501-1000,,Series C,2021-06-29,,2007-02-01,month,Active,,,1,5,Late Stage Venture,300000000,USD,300000000,300000000,USD,300000000,Series C,500000000,USD,500000000,531500000,USD,531500000,"TPG, Tencent, ICONIQ Growth, Qatar Investment Authority, Madrone Capital Partners",5,"Greater Los Angeles Area, West Coast, Western US","Education, Software",$1B to $10B,,,,,"E-Learning, EdTech, Education","Glendale, California, United States",
CloudSEK,https://www.crunchbase.com/organization/cloudsek,Growing,Private,For Profit,101-250,,Series A,2021-10-08,,2015-01-01,year,Active,,,1,3,Early Stage Venture,7000000,USD,7000000,7000000,USD,7000000,Series A,9468064,USD,9468064,9468064,USD,9468064,"StartupXseed Ventures, Inflexor Ventures, Kunal Shah, Exfinity Venture Partners, Omidyar Network India",8,Asia-Pacific (APAC),"Artificial Intelligence (AI), Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Information Technology, Machine Learning, SaaS, Security","Bengaluru, Karnataka, India",
AccelByte,https://www.crunchbase.com/organization/accelbyte-inc,Growing,Private,For Profit,251-500,,Series B,2022-05-03,,2016-12-01,month,Active,,,1,2,Early Stage Venture,60000000,USD,60000000,60000000,USD,60000000,Series B,70000000,USD,70000000,70000000,USD,70000000,"Krafton, NetEase, Galaxy Interactive, Sony Interactive Entertainment, SoftBank Vision Fund",6,"Greater Seattle Area, West Coast, Western US","Commerce and Shopping, Gaming, Internet Services, Sales and Marketing, Software",,,,,,"Developer Platform, Developer Tools, Digital Marketing, E-Commerce Platforms, Online Games, Software, Video Games","Seattle, Washington, United States",
InfoSum,https://www.crunchbase.com/organization/cognitive-logic,Growing,Private,For Profit,51-100,,Series B,2021-08-17,,2015-01-01,year,Active,,,1,4,Early Stage Venture,65000000,USD,65000000,65000000,USD,65000000,Series B,88100000,USD,88100000,88100000,USD,88100000,"Akamai Technologies, Upfront Ventures, Ascential, Experian, ITV",14,"Europe, Middle East, and Africa (EMEA)","Advertising, Data and Analytics, Information Technology, Privacy and Security, Sales and Marketing",,,,,,"Advertising, Big Data, Information Technology, Privacy, Security","Basingstoke, Hampshire, United Kingdom",
Enboarder,https://www.crunchbase.com/organization/enboarder,Growing,Private,For Profit,51-100,,Series B,2022-02-09,,2015-01-01,year,Active,,,1,5,Early Stage Venture,32000000,USD,32000000,32000000,USD,32000000,Series B,49426889,USD,49426889,49426889,USD,49426889,"NewSpring, Thrive Global, Alumni Ventures, BetterCloud, Stage 2 Capital",15,"Asia-Pacific (APAC), Australasia","Administrative Services, Health Care, Information Technology, Software",,,,,,"Employee Benefits, Human Resources, Information Technology, SaaS, Software","Sydney, New South Wales, Australia",
Safely You,https://www.crunchbase.com/organization/safely-you,,Private,For Profit,51-100,,Debt Financing,2023-05-25,,2015-01-01,year,Active,,,1,8,Early Stage Venture,10000000,USD,10000000,40000000,USD,40000000,Series B,59500000,USD,59500000,71324998,USD,71324998,"Horizon Technology Finance, DCVC, Founders Fund, National Science Foundation, Omega Healthcare Investors",15,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Community and Lifestyle, Data and Analytics, Financial Services, Health Care, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Elder Care, Elderly, Health Care, InsurTech","San Francisco, California, United States",
Veo,https://www.crunchbase.com/organization/veo-2,,Private,For Profit,51-100,,Series C,2022-06-07,,2015-01-01,day,Active,,,1,4,Late Stage Venture,75000000,EUR,80229435,75000000,EUR,80229435,Series C,113284463,USD,113284463,113284463,USD,113284463,"Ventech, PSV, Seed Capital, ATP, Courtside Ventures",10,"European Union (EU), Nordic Countries, Scandinavia","Consumer Electronics, Hardware, Media and Entertainment, Software, Sports, Video",,,,,,"Consumer Electronics, Software, Sports, Video","Copenhagen, Hovedstaden, Denmark",
NobleAI,https://www.crunchbase.com/organization/noble-ai,Growing,Private,For Profit,11-50,,Series A,2024-04-02,,2018-01-01,year,Active,,,1,6,Early Stage Venture,10000000,USD,10000000,10000000,USD,10000000,Series A,31217493,USD,31217493,40605980,USD,40605980,"Stanford University, Alumni Ventures, M12 - Microsoft's Venture Fund, Western Technology Investment, Sway Ventures",19,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Consumer Goods, Data and Analytics, Energy, Manufacturing, Natural Resources, Science and Engineering, Software, Sustainability",,,,,,"Advanced Materials, Artificial Intelligence (AI), Battery, Chemical, Consumer Goods, Enterprise Software, Machine Learning, Oil and Gas, Software, Sustainability","San Francisco, California, United States",
Emversity,https://www.crunchbase.com/organization/beyond-odds,,Private,For Profit,51-100,,Seed,2023-12-19,,2023-09-13,day,Active,,,1,1,Seed,910000000,INR,10952264,910000000,INR,10952264,Seed,910000000,INR,10952264,910000000,INR,10952264,"Matrix Partners India, Alteria Capital, InnoVen Capital, Abhishek Goyal, Ramakant Sharma",13,Asia-Pacific (APAC),"Education, Professional Services, Software",,,,,,"EdTech, Education, Employment, Software, Training","Bangalore, Karnataka, India",
Calendly,https://www.crunchbase.com/organization/calendly,Growing,Private,For Profit,501-1000,Made Acquisitions,Series B,2021-01-26,,2013-01-01,year,Active,,,1,2,Early Stage Venture,350000000,USD,350000000,350000000,USD,350000000,Series B,350550000,USD,350550000,350550000,USD,350550000,"ICONIQ Growth, ICONIQ Capital, Atlanta Ventures, OpenView",4,"Greater Atlanta Area, East Coast, Southern US","Information Technology, Messaging and Telecommunications, Other, Software",,High,,,,"Collaboration, Enterprise Software, Meeting Software, Productivity Tools, Scheduling, Software","Atlanta, Georgia, United States",1
Zenith Bank,https://www.crunchbase.com/organization/zenith-bank,Growing,Private,For Profit,5001-10000,,Undisclosed,2023-09-04,Investment Bank,1990-01-01,year,Active,,,1,3,,40000,USD,40000,40000,USD,40000,Undisclosed,40000,USD,40000,100148519,USD,100148519,"Zenith Bank, International Finance Corporation, Bitcoin Capital",3,"Europe, Middle East, and Africa (EMEA)","Financial Services, Lending and Investments",,High,,,,"Banking, Finance, Financial Services","Lagos, Lagos, Nigeria",5
HealthEdge,https://www.crunchbase.com/organization/healthedge-software,Growing,Private,For Profit,251-500,"Made Acquisitions, Was Acquired",Private Equity,2020-03-09,,2004-01-01,year,Active,,,1,7,M&A,,,,,,,Private Equity,80283758,USD,80283758,97783758,USD,97783758,"Oaktree Specialty Lending Corp., Blackstone Group, Medica, Ardan Equity, Psilos Group",5,"Greater Boston Area, East Coast, New England","Design, Health Care, Software",,Medium,,,,"Enterprise Software, Health Care, Product Design, Software","Burlington, Massachusetts, United States",
Credlix,https://www.crunchbase.com/organization/credlix,,Private,For Profit,501-1000,Made Acquisitions,Corporate Round,2024-09-12,,2021-02-01,month,Active,,,1,1,,50000000,USD,50000000,50000000,USD,50000000,Corporate Round,50000000,USD,50000000,50000000,USD,50000000,Moglix,1,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Financial Services, Transportation",,,,,,"Financial Services, Supply Chain Management","Singapore, Central Region, Singapore",
Veritas Finance,https://www.crunchbase.com/organization/veritas-finance,Growing,Private,For Profit,5001-10000,,Private Equity,2024-09-09,,2015-01-01,year,Active,,,1,12,Private Equity,2400000000,INR,28577843,2400000000,INR,28577843,Private Equity,319570097,USD,319570097,353021813,USD,353021813,"International Finance Corporation, Caspian Impact Investments, Avendus Wealth Management, British International Investment, Norwest Venture Partners",15,Asia-Pacific (APAC),"Financial Services, Other",,High,,,,"Finance, Financial Services, Small and Medium Businesses","Guindy, Tamil Nadu, India",
Snoonu,https://www.crunchbase.com/organization/snoonu,Growing,Private,For Profit,51-100,Made Acquisitions,Series B,2023-05-02,,2019-02-20,day,Active,,,1,2,Early Stage Venture,12000000,USD,12000000,12000000,USD,12000000,Series B,17000000,USD,17000000,17000000,USD,17000000,Qatar Development Bank,1,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Administrative Services, Apps, Commerce and Shopping, Mobile, Software, Transportation",,,,,,"Delivery, Delivery Service, E-Commerce, Logistics, Mobile Apps","Doha, Ad Dawhah, Qatar",1
MiniMax,https://www.crunchbase.com/organization/minimax-a48a,,Private,For Profit,11-50,,Series B,2024-03-05,,2021-11-03,day,Active,,,1,4,Early Stage Venture,600000000,USD,600000000,600000000,USD,600000000,Series B,850000000,USD,850000000,850000000,USD,850000000,"Alibaba Group, Tencent, Gaorong Capital, miHoYo, IDG Capital",8,Asia-Pacific (APAC),"Apps, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Apps, Artificial Intelligence (AI), Software","Minhang, Shanghai, China",
Market Kurly,https://www.crunchbase.com/organization/market-kurly,Growing,Private,For Profit,501-1000,Made Acquisitions,Private Equity,2021-12-19,,2015-01-01,year,Active,,,1,14,Private Equity,250000000000,KRW,210464393,250000000000,KRW,210464393,Private Equity,898464000000,KRW,767162347,898464000000,KRW,767162347,"Sequoia Capital China, Mirae Asset Venture Investment, Translink Capital, Hillhouse Investment, Korea Investment Partners",23,Asia-Pacific (APAC),"Commerce and Shopping, Food and Beverage, Internet Services, Other, Transportation",,High,,,,"Consumer, E-Commerce, Food and Beverage, Food Delivery, Online Portals","Seoul, Seoul-t'ukpyolsi, South Korea",2
Planet FWD,https://www.crunchbase.com/organization/planet-fwd,Growing,Private,For Profit,11-50,,Series A,2022-05-26,,2019-01-01,year,Active,,,1,5,Early Stage Venture,10000000,USD,10000000,10000000,USD,10000000,Series A,15200000,USD,15200000,15200000,USD,15200000,"Elemental Excelerator, Kapor Capital, Congruent Ventures, Emerson Collective, Cowboy Ventures",23,"San Francisco Bay Area, West Coast, Western US","Consumer Goods, Sustainability",,,,,,"CleanTech, Consumer Goods","San Francisco, California, United States",
Seven AI,https://www.crunchbase.com/organization/seven-ai,,Private,For Profit,11-50,,Seed,2024-06-07,,2023-01-01,year,Active,,,1,1,Seed,36000000,USD,36000000,36000000,USD,36000000,Seed,36000000,USD,36000000,36000000,USD,36000000,"CRV, Spark Capital, Greylock",3,"Greater Boston Area, East Coast, New England","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Information Technology, Privacy and Security, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Computer, Cyber Security, Network Security, Software","Boston, Massachusetts, United States",
Chai,https://www.crunchbase.com/organization/chai-2310,,Private,For Profit,11-50,,Corporate Round,2023-09-24,,2021-01-01,month,Active,,,1,3,,8000000,USD,8000000,8000000,USD,8000000,Corporate Round,8000000,USD,8000000,8000000,USD,8000000,"CoreWeave, Charlie Songhurst, Siqi Chen, Ken Howery, Lorenzo Thione",7,"San Francisco Bay Area, Silicon Valley, West Coast","Apps, Artificial Intelligence (AI), Data and Analytics, Mobile, Science and Engineering, Software",,,,,,"Apps, Artificial Intelligence (AI), Generative AI, Mobile Apps","Palo Alto, California, United States",
StarNews Mobile,https://www.crunchbase.com/organization/starnews-mobile,Growing,Private,For Profit,11-50,,Seed,2023-10-31,,2017-01-01,year,Active,,,1,5,Seed,3000000,USD,3000000,3000000,USD,3000000,Seed,9100000,USD,9100000,9100000,USD,9100000,"EXPERT DOJO, LoftyInc Capital, Graph Ventures, Investisseurs & Partenaires, Janngo",12,"Greater Los Angeles Area, West Coast, Western US","Content and Publishing, Media and Entertainment, Mobile, Video",,High,,,,"Content, Content Creators, Content Delivery Network, Media and Entertainment, Mobile, Video","Santa Monica, California, United States",
Apiture,https://www.crunchbase.com/organization/apiture,Growing,Private,For Profit,251-500,,Venture - Series Unknown,2023-11-14,,2017-10-01,day,Active,,,1,4,,10000000,USD,10000000,10000000,USD,10000000,Venture - Series Unknown,69000000,USD,69000000,69000000,USD,69000000,"T. Rowe Price, Live Oak Bank, Bankers Healthcare Group, Pinnacle Financial Partners, BHG Financial",6,"East Coast, Southern US",Financial Services,,High,,,,"Financial Services, FinTech","Wilmington, North Carolina, United States",
Absorb LMS,https://www.crunchbase.com/organization/absorb-lms,Growing,Private,For Profit,501-1000,"Made Acquisitions, Was Acquired",Private Equity,2017-09-06,,2003-01-01,year,Active,,,1,1,M&A,59000000,USD,59000000,59000000,USD,59000000,Private Equity,59000000,USD,59000000,59000000,USD,59000000,Silversmith Capital Partners,1,,"Education, Software",,High,,,,"Corporate Training, E-Learning, Software, Training","Calgary, Alberta, Canada",
Tianyancha,https://www.crunchbase.com/organization/tianyancha,,Private,For Profit,501-1000,,Series A,2017-03-22,,2015-01-01,year,Closed,,,1,2,Early Stage Venture,130000000,CNY,18886290,130000000,CNY,18886290,Series A,130000000,CNY,18886290,130000000,CNY,18886290,"National SME Development Fund, Tengye Ventures",2,Asia-Pacific (APAC),"Data and Analytics, Financial Services, Information Technology, Software",,,,,,"Database, Finance, Information Technology","Haidian, Beijing, China",
Normative.io,https://www.crunchbase.com/organization/normative-io,,Private,For Profit,101-250,,Series B,2022-07-21,,2014-01-01,year,Active,,,1,4,Early Stage Venture,31000000,EUR,31683411,31000000,EUR,31683411,Series B,45337426,USD,45337426,45337426,USD,45337426,"Lowercarbon Capital, Horizons Ventures, ETF Partners, Luminar Ventures, 2150",11,"European Union (EU), Nordic Countries, Scandinavia","Information Technology, Professional Services, Software",,,,,,"Consulting, Environmental Consulting, Information Technology, SaaS, Software","Stockholm, Stockholms Lan, Sweden",
Malta,https://www.crunchbase.com/organization/malta-c4f2,,Private,For Profit,11-50,,Venture - Series Unknown,2023-11-29,,2018-01-01,year,Active,,,1,3,,21612797,USD,21612797,21612797,USD,21612797,Venture - Series Unknown,108512794,USD,108512794,108512794,USD,108512794,"Breakthrough Energy Ventures, Chevron Technology Ventures, Alfa Laval, Piva Capital, Dustin Moskovitz",8,"Greater Boston Area, East Coast, New England","Energy, Natural Resources, Sustainability",,,,,,"Energy, Renewable Energy, Solar","Cambridge, Massachusetts, United States",
FLO,https://www.crunchbase.com/organization/addÉnergie,,Private,For Profit,501-1000,,Series E,2024-06-11,,2009-01-01,year,Active,,,1,7,Late Stage Venture,136000000,USD,136000000,136000000,USD,136000000,Series E,201800000,USD,201800000,473401375,USD,473401375,"National Bank of Canada, Export Development Canada, Fonds de solidarité FTQ, Government of Canada, Investissement Quebec",12,,"Energy, Sustainability, Transportation",,,,,,"Charging Infrastructure, Electric Vehicle, Renewable Energy","Quebec, Quebec, Canada",
iBanFirst,https://www.crunchbase.com/organization/fx4biz,,Private,For Profit,251-500,"Made Acquisitions, Was Acquired",Series C,2020-06-11,,2013-01-01,year,Active,,,1,3,M&A,21000000,EUR,23704894,21000000,EUR,23704894,Series C,49000000,EUR,55014567,49000000,EUR,55014567,"Bpifrance, Breega, Serena, Elaia, Xavier Niel",5,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Financial Services, Lending and Investments, Payments",,,,,,"Banking, Financial Services, FinTech, Payments","Brussels, Brussels Hoofdstedelijk Gewest, Belgium",
NewStore,https://www.crunchbase.com/organization/newstore,Growing,Private,For Profit,51-100,Made Acquisitions,Series B,2021-07-07,,2015-01-01,year,Active,,,1,7,Early Stage Venture,45000000,USD,45000000,45000000,USD,45000000,Series B,155399998,USD,155399998,155399998,USD,155399998,"General Catalyst, Salesforce Ventures, Activant Capital, Enjoyventure Management, Stephan Schambach",5,"Greater Boston Area, East Coast, New England","Commerce and Shopping, Hardware, Mobile, Software",$100M to $500M,High,,,,"E-Commerce, Mobile, Retail, Retail Technology, SaaS, Shopping","Boston, Massachusetts, United States",
The Nature Conservancy,https://www.crunchbase.com/organization/the-nature-conservancy,Growing,Private,Non-profit,1001-5000,,Grant,2024-08-07,,1946-01-01,year,Active,,,1,10,,,,,1000000,USD,1000000,Venture - Series Unknown,1000000,USD,1000000,9279778,USD,9279778,"NFWF, Salesforce, The Duke Energy Foundation, International Paper, Entergy Corporation",10,"Washington DC Metro Area, East Coast, Southern US","Agriculture and Farming, Natural Resources, Other, Social Impact, Sustainability",,Medium,,,,"Agriculture, Farming, Natural Resources, Non Profit, Water, Wildlife Conservation","Arlington, Virginia, United States",14
TrustArc,https://www.crunchbase.com/organization/truste,Growing,Private,For Profit,251-500,Made Acquisitions,Series D,2019-07-10,,1997-01-01,year,Active,,,1,4,Late Stage Venture,70000000,USD,70000000,70000000,USD,70000000,Series D,107000000,USD,107000000,107000000,USD,107000000,"Accel, Bregal Sagemount, Industry Ventures, Icon Ventures, Baseline Ventures",6,"San Francisco Bay Area, West Coast, Western US","Information Technology, Privacy and Security, Professional Services, Software",$100M to $500M,High,,,,"Information Technology, Privacy, Risk Management, Security, Software","Walnut Creek, California, United States",
Diamond Foundry,https://www.crunchbase.com/organization/diamond-foundry,Growing,Private,For Profit,251-500,,Venture - Series Unknown,2021-03-29,,2012-01-01,year,Active,,,1,4,,200000000,USD,200000000,200000000,USD,200000000,Venture - Series Unknown,350000000,USD,350000000,350000000,USD,350000000,"Obvious Ventures, Capricorn Investment Group, Mindrock Capital, Vast Ventures, Mark Pincus",22,"San Francisco Bay Area, West Coast, Western US","Consumer Goods, Hardware, Manufacturing, Science and Engineering",,,,,,"Consumer Goods, Foundries, Semiconductor","San Francisco, California, United States",
Elegen,https://www.crunchbase.com/organization/elegen,Growing,Private,For Profit,11-50,,Series B,2024-05-14,,2017-01-01,year,Active,,,1,2,Early Stage Venture,35000000,USD,35000000,35000000,USD,35000000,Series B,35000000,USD,35000000,35000000,USD,35000000,"Agilent Technologies, Andreessen Horowitz, 8VC, AME Cloud Ventures, Digitalis Ventures",12,"San Francisco Bay Area, Silicon Valley, West Coast","Biotechnology, Health Care, Science and Engineering",,High,,,,"Biotechnology, Health Care, Life Science","San Carlos, California, United States",
Sidecar,https://www.crunchbase.com/organization/sidecar,,Private,For Profit,101-250,Was Acquired,Series C,2019-07-25,,2007-01-01,year,Active,,,1,7,M&A,7500000,USD,7500000,7500000,USD,7500000,Series C,37770000,USD,37770000,37770000,USD,37770000,"Alumni Ventures, Ben Franklin Technology Partners of Southeastern Pennsylvania, Silicon Valley Bank, Harbert Growth Partners, Osage Venture Partners",22,"Greater Philadelphia Area, Great Lakes, Northeastern US","Advertising, Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software",,,,,,"Advertising, Artificial Intelligence (AI), Big Data, E-Commerce, Information Technology, Machine Learning, Marketing, Software","Philadelphia, Pennsylvania, United States",
Kira Learning,https://www.crunchbase.com/organization/kira-learning,,Private,For Profit,11-50,,Series A,2023-05-08,,2021-09-15,day,Active,,,1,3,Early Stage Venture,15000000,USD,15000000,15000000,USD,15000000,Series A,22500000,USD,22500000,22500000,USD,22500000,"New Enterprise Associates, AI Fund",2,"San Francisco Bay Area, Silicon Valley, West Coast","Artificial Intelligence (AI), Data and Analytics, Education, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), E-Learning, EdTech, Machine Learning","Palo Alto, California, United States",
Driivz,https://www.crunchbase.com/organization/driivz,Growing,Private,For Profit,51-100,Was Acquired,Grant,2022-06-20,,2013-01-01,year,Active,Yes,,1,5,M&A,100000,USD,100000,,,,Venture - Series Unknown,23000000,USD,23000000,23100000,USD,23100000,"Centrica, Salica, Inven Capital, Gilbarco Veeder Root, LG Nova",7,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Information Technology, Software, Transportation",,,,,,"Automotive, Electric Vehicle, Information Technology, Software","Hod Hasharon, HaMerkaz, Israel",
Momo,https://www.crunchbase.com/organization/momo-vn,,Private,For Profit,251-500,Made Acquisitions,Series E,2021-12-21,,2007-01-01,year,Active,,,1,5,Late Stage Venture,200000000,USD,200000000,200000000,USD,200000000,Series E,433750000,USD,433750000,433750000,USD,433750000,"Warburg Pincus, Standard Chartered Bank, Mizuho Bank, Goodwater Capital, Macquarie Capital",10,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Financial Services, Mobile, Payments, Software",,,,,,"Finance, FinTech, Mobile Payments, Payments","Ho Chi Minh City, NA - Vietnam, Vietnam",1
Fleet,https://www.crunchbase.com/organization/shipstr,,Private,For Profit,11-50,Was Acquired,Series A,2018-01-24,,2014-07-01,day,Active,,,1,4,M&A,10000000,USD,10000000,10000000,USD,10000000,Series A,16510502,USD,16510502,16510502,USD,16510502,"1517 Fund, Pario Ventures, Elefund, GrowthX, Telegraph Hill Capital",11,"West Coast, Western US","Software, Transportation",$50M to $100M,,,,,"Logistics, Shipping, Software, Supply Chain Management","Portland, Oregon, United States",
Relay,https://www.crunchbase.com/organization/relay-b375,,Private,For Profit,101-250,,Series B,2024-06-10,,2015-01-01,year,Active,,,1,2,Early Stage Venture,35000000,USD,35000000,35000000,USD,35000000,Series B,48000000,USD,48000000,48000000,USD,48000000,"Wind River Ventures, G2 Venture Partners, Sovereign’s Capital",3,"Research Triangle, East Coast, Southern US","Hardware, Navigation and Mapping, Software",,,,,,"Communication Hardware, GPS, Productivity Tools, Software","Raleigh, North Carolina, United States",
Esperanto Technologies,https://www.crunchbase.com/organization/esperanto-technologies,Growing,Private,For Profit,51-100,,Convertible Note,2021-04-30,,2014-01-01,year,Active,Yes,,1,3,Early Stage Venture,61000000,USD,61000000,58000000,USD,58000000,Series B,63000000,USD,63000000,124000000,USD,124000000,"Western Digital, Almaz Capital, R136 Ventures, Decent Capital, Comet Labs",7,"San Francisco Bay Area, Silicon Valley, West Coast","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Energy, Hardware, Science and Engineering, Software, Sustainability",$100M to $500M,,,,,"Artificial Intelligence (AI), Computer, Energy Efficiency, Machine Learning, Semiconductor","Mountain View, California, United States",
Crimson Education,https://www.crunchbase.com/organization/crimson-education,Growing,Private,For Profit,1001-5000,Made Acquisitions,Undisclosed,2024-07-23,,2013-01-01,year,Active,,,1,7,,,,,,,,Undisclosed,82000000,USD,82000000,82000000,USD,82000000,"Tiger Global Management, Icehouse Ventures, U.S. News & World Report, SpringCapital Investment, HighSage Ventures",11,"Asia-Pacific (APAC), Australasia","Education, Professional Services, Software",,,,,,"Consulting, EdTech, Education, Tutoring","Parnell, Auckland, New Zealand",
Fanatiz,https://www.crunchbase.com/organization/fanatiz,Growing,Private,For Profit,11-50,,Series B,2021-09-14,,2017-01-01,year,Active,,,1,4,Early Stage Venture,,,,,,,Series B,17022158,USD,17022158,17022158,USD,17022158,"777 Partners, Rhombuz VC, True Capital Management",3,"Greater Miami Area, East Coast, Southern US","Content and Publishing, Media and Entertainment, Sports, Video",,,,,,"Media and Entertainment, Sports, Video Streaming","Miami, Florida, United States",
Wawa,https://www.crunchbase.com/organization/wawa-inc,,Private,For Profit,10001+,,Grant,2023-08-15,,1865-01-01,year,Active,,,1,1,,708221,USD,708221,,,,,,,,708221,USD,708221,PennDOT,1,"Greater Philadelphia Area, Great Lakes, Northeastern US","Commerce and Shopping, Energy, Food and Beverage, Natural Resources, Other, Professional Services",,,,,,"Coffee, Customer Service, Food and Beverage, Oil and Gas, Retail","Glen Riddle Lima, Pennsylvania, United States",1
